Data.Precipitation,Date.Full,Month,Day,Year,Station.City,Station.Code,Station.Location,Station.State,Temp,Data.Wind.Direction,Data.Wind.Speed
0,13-03-2016,3,13,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,65,18,4.28
0.11,13-03-2016,3,13,2016,Tucson,TUS,"Tucson, AZ",Arizona,61,23,3.42
0,13-03-2016,3,13,2016,Winslow,INW,"Winslow, AZ",Arizona,47,22,5.41
3.3,13-03-2016,3,13,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,60,8,5.51
2.12,13-03-2016,3,13,2016,Harrison,HRO,"Harrison, AR",Arkansas,57,11,6.51
6.08,13-03-2016,3,13,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,59,0,0
0.41,13-03-2016,3,13,2016,Bakersfield,BFL,"Bakersfield, CA",California,57,15,1.64
0.01,13-03-2016,3,13,2016,Bishop,BIH,"Bishop, CA",California,48,21,3.11
0,13-03-2016,3,13,2016,China Lake,NID,"China Lake, CA",California,55,19,8.95
2.82,13-03-2016,3,13,2016,Concord,CCR,"Concord, CA",California,55,22,6.57
3.31,13-03-2016,3,13,2016,Eureka,EKA,"Eureka, CA",California,52,0,0
1.74,13-03-2016,3,13,2016,Fresno,FAT,"Fresno, CA",California,55,10,3.38
1.81,13-03-2016,3,13,2016,Hayward,HWD,"Hayward, CA",California,56,21,6.02
0.48,13-03-2016,3,13,2016,Long Beach,LGB,"Long Beach, CA",California,59,26,3.9
0.85,13-03-2016,3,13,2016,Los Angeles,LAX,"Los Angeles, CA",California,58,26,6.15
2.61,13-03-2016,3,13,2016,Red Bluff,RBL,"Red Bluff, CA",California,52,16,13.81
6.6,13-03-2016,3,13,2016,Redding,RDD,"Redding, CA",California,52,22,10.6
2.49,13-03-2016,3,13,2016,Sacramento,SAC,"Sacramento, CA",California,53,18,5.75
1.38,13-03-2016,3,13,2016,Salinas,SNS,"Salinas, CA",California,56,16,4.6
0.6,13-03-2016,3,13,2016,San Diego,SAN,"San Diego, CA",California,60,29,4.51
2.29,13-03-2016,3,13,2016,San Francisco,SFO,"San Francisco, CA",California,56,21,9.52
0.74,13-03-2016,3,13,2016,Sandberg,SDB,"Sandberg, CA",California,47,30,10.87
1.08,13-03-2016,3,13,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,57,25,4.77
2.31,13-03-2016,3,13,2016,Santa Maria,SMX,"Santa Maria, CA",California,55,29,5.11
1.59,13-03-2016,3,13,2016,Stockton,SCK,"Stockton, CA",California,54,18,6.92
0,13-03-2016,3,13,2016,Alamosa,ALS,"Alamosa, CO",Colorado,36,23,4.4
0,13-03-2016,3,13,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,46,22,4.45
0.38,13-03-2016,3,13,2016,Craig,CAG,"Craig, CO",Colorado,35,19,2.24
0.01,13-03-2016,3,13,2016,Denver,DEN,"Denver, CO",Colorado,46,20,4.94
0.27,13-03-2016,3,13,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,45,12,3.77
0,13-03-2016,3,13,2016,Pueblo,PUB,"Pueblo, CO",Colorado,49,21,6.17
0.05,13-03-2016,3,13,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,49,22,4.28
0.05,13-03-2016,3,13,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,52,24,6.4
0.16,13-03-2016,3,13,2016,Newark,NWK,"Newark, DE",DE,55,19,4.87
0.16,13-03-2016,3,13,2016,Wilmington,ILG,"Wilmington, DE",Delaware,55,19,4.87
0.08,13-03-2016,3,13,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,69,13,4.27
0.02,13-03-2016,3,13,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,75,12,15.58
0.1,13-03-2016,3,13,2016,Gainesville,GNV,"Gainesville, FL",Florida,67,13,5.85
0.1,13-03-2016,3,13,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,67,14,7.3
0.11,13-03-2016,3,13,2016,Key West,EYW,"Key West, FL",Florida,75,11,15.32
0,13-03-2016,3,13,2016,Miami,MIA,"Miami, FL",Florida,76,11,13.71
0,13-03-2016,3,13,2016,Orlando,MCO,"Orlando, FL",Florida,71,12,8.28
1.62,13-03-2016,3,13,2016,Pensacola,PNS,"Pensacola, FL",Florida,68,13,12.11
0.02,13-03-2016,3,13,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,68,15,7.54
0.19,13-03-2016,3,13,2016,Tampa,TPA,"Tampa, FL",Florida,73,14,7.05
0,13-03-2016,3,13,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,74,12,12.84
0,13-03-2016,3,13,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,76,12,14.98
0.08,13-03-2016,3,13,2016,Alma,AMG,"Alma, GA",Georgia,66,15,5.37
0.12,13-03-2016,3,13,2016,Athens,AHN,"Athens, GA",Georgia,65,17,3.21
0,13-03-2016,3,13,2016,Atlanta,ATL,"Atlanta, GA",Georgia,65,17,6.82
0.05,13-03-2016,3,13,2016,Augusta,AGS,"Augusta, GA",Georgia,65,17,4.52
0.01,13-03-2016,3,13,2016,Macon,MCN,"Macon, GA",Georgia,65,17,4.81
0.03,13-03-2016,3,13,2016,Savannah,SAV,"Savannah, GA",Georgia,68,16,7.77
2.78,13-03-2016,3,13,2016,Hilo,ITO,"Hilo, HI",Hawaii,74,26,6.48
0,13-03-2016,3,13,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,75,10,12.1
0.22,13-03-2016,3,13,2016,Kahului,OGG,"Kahului, HI",Hawaii,74,8,11.91
0.42,13-03-2016,3,13,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,72,9,11.71
0.18,13-03-2016,3,13,2016,Lihue,LIH,"Lihue, HI",Hawaii,73,11,17.01
0.3,13-03-2016,3,13,2016,Boise,BOI,"Boise, ID",Idaho,49,15,5.71
0.46,13-03-2016,3,13,2016,Lewiston,LWS,"Lewiston, ID",Idaho,46,11,2.32
0.6,13-03-2016,3,13,2016,Pocatello,PIH,"Pocatello, ID",Idaho,44,21,8.91
0.87,13-03-2016,3,13,2016,Chicago,ORD,"Chicago, IL",Illinois,50,12,8.24
0.63,13-03-2016,3,13,2016,Moline,MLI,"Moline, IL",Illinois,54,18,6.87
0.96,13-03-2016,3,13,2016,Peoria,PIA,"Peoria, IL",Illinois,53,17,6.77
0.48,13-03-2016,3,13,2016,Quincy,UIN,"Quincy, IL",Illinois,55,12,6.77
0.52,13-03-2016,3,13,2016,Rockford,RFD,"Rockford, IL",Illinois,50,18,7.02
1.3,13-03-2016,3,13,2016,Springfield,SPI,"Springfield, IL",Illinois,56,19,8.01
2.51,13-03-2016,3,13,2016,Evansville,EVV,"Evansville, IN",Indiana,58,16,6.01
1.22,13-03-2016,3,13,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,50,16,8.54
1.35,13-03-2016,3,13,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,57,17,7.94
1.1,13-03-2016,3,13,2016,South Bend,SBN,"South Bend, IN",Indiana,51,17,9.22
0.52,13-03-2016,3,13,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,50,19,8.44
0.45,13-03-2016,3,13,2016,Des Moines,DSM,"Des Moines, IA",Iowa,54,16,7.27
0.56,13-03-2016,3,13,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,49,19,8.32
0.06,13-03-2016,3,13,2016,Sioux City,SUX,"Sioux City, IA",Iowa,54,21,8.72
0.28,13-03-2016,3,13,2016,Waterloo,ALO,"Waterloo, IA",Iowa,48,19,8.15
0.12,13-03-2016,3,13,2016,Concordia,CNK,"Concordia, KS",Kansas,54,18,7.6
0.01,13-03-2016,3,13,2016,Dodge City,DDC,"Dodge City, KS",Kansas,52,17,7.22
0.01,13-03-2016,3,13,2016,Goodland,GLD,"Goodland, KS",Kansas,50,24,11.11
0.22,13-03-2016,3,13,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,56,9,5.72
1.78,13-03-2016,3,13,2016,Topeka,TOP,"Topeka, KS",Kansas,57,16,6.2
0.91,13-03-2016,3,13,2016,Wichita,ICT,"Wichita, KS",Kansas,57,11,8.32
1.78,13-03-2016,3,13,2016,Covington,CVG,"Covington, KY",Kentucky,58,15,6.77
0.14,13-03-2016,3,13,2016,Jackson,JKL,"Jackson, KY",Kentucky,62,15,2.07
1.49,13-03-2016,3,13,2016,Lexington,LEX,"Lexington, KY",Kentucky,61,17,7.4
2.21,13-03-2016,3,13,2016,Louisville,SDF,"Louisville, KY",Kentucky,61,13,6.14
3.86,13-03-2016,3,13,2016,Paducah,PAH,"Paducah, KY",Kentucky,61,12,6.12
8.24,13-03-2016,3,13,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,69,13,9.55
1.14,13-03-2016,3,13,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,69,16,11.37
1.83,13-03-2016,3,13,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,72,14,12.64
12.02,13-03-2016,3,13,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,66,11,8.31
2.75,13-03-2016,3,13,2016,Slidell,ASD,"Slidell, LA",Louisiana,69,14,9.47
0.36,13-03-2016,3,13,2016,Bangor,BGR,"Bangor, ME",Maine,40,22,7.48
0.56,13-03-2016,3,13,2016,Caribou,CAR,"Caribou, ME",Maine,30,22,7.45
0.9,13-03-2016,3,13,2016,Portland,PWM,"Portland, ME",Maine,44,22,5.1
0.55,13-03-2016,3,13,2016,Baltimore,BWI,"Baltimore, MD",Maryland,57,19,5.1
0.04,13-03-2016,3,13,2016,Salisbury,SBY,"Salisbury, MD",Maryland,56,20,6.05
0.49,13-03-2016,3,13,2016,Boston,BOS,"Boston, MA",Massachusetts,49,19,7.07
0,13-03-2016,3,13,2016,Milton,MQE,"Milton, MA",Massachusetts,60,23,8.4
0.34,13-03-2016,3,13,2016,Worcester,ORH,"Worcester, MA",Massachusetts,48,26,8.8
0.25,13-03-2016,3,13,2016,Alpena,APN,"Alpena, MI",Michigan,42,18,5.12
1.35,13-03-2016,3,13,2016,Detroit,DTW,"Detroit, MI",Michigan,51,16,6.85
0.57,13-03-2016,3,13,2016,Flint,FNT,"Flint, MI",Michigan,53,23,6.4
0.76,13-03-2016,3,13,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,50,18,7.47
0.48,13-03-2016,3,13,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,45,21,5.82
1.01,13-03-2016,3,13,2016,Lansing,LAN,"Lansing, MI",Michigan,50,18,7.21
0.31,13-03-2016,3,13,2016,Marquette,MQT,"Marquette, MI",Michigan,38,0,0
0.47,13-03-2016,3,13,2016,Muskegon,MKG,"Muskegon, MI",Michigan,49,21,9.31
0.31,13-03-2016,3,13,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,39,21,4.84
0.19,13-03-2016,3,13,2016,Duluth,DLH,"Duluth, MN",Minnesota,39,18,7.5
0.28,13-03-2016,3,13,2016,International Falls,INL,"International Falls, MN",Minnesota,38,16,5.22
0,13-03-2016,3,13,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,49,19,8.27
0.02,13-03-2016,3,13,2016,Rochester,RST,"Rochester, MN",Minnesota,47,20,10.51
0.06,13-03-2016,3,13,2016,St Cloud,STC,"St Cloud, MN",Minnesota,45,19,6.58
13.36,13-03-2016,3,13,2016,Greenville,GLH,"Greenville, MS",Mississippi,65,11,9.54
4.75,13-03-2016,3,13,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,67,15,10.67
2.67,13-03-2016,3,13,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,67,13,13.17
7.87,13-03-2016,3,13,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,67,14,9.34
8.21,13-03-2016,3,13,2016,Jackson,JAN,"Jackson, MS",Mississippi,67,15,11
6.02,13-03-2016,3,13,2016,Meridian,MEI,"Meridian, MS",Mississippi,65,15,8.11
2.01,13-03-2016,3,13,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,66,12,9.51
2.04,13-03-2016,3,13,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,59,12,8.71
1.01,13-03-2016,3,13,2016,Columbia,COU,"Columbia, MO",Missouri,57,17,7.55
1.1,13-03-2016,3,13,2016,Kansas City,MCI,"Kansas City, MO",Missouri,57,11,8.31
1.13,13-03-2016,3,13,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,56,14,8.31
1.68,13-03-2016,3,13,2016,Springfield,SGF,"Springfield, MO",Missouri,57,12,8.28
0.41,13-03-2016,3,13,2016,St Joseph,STJ,"St Joseph, MO",Missouri,55,17,6.77
0.52,13-03-2016,3,13,2016,St Louis,STL,"St Louis, MO",Missouri,59,13,6.97
0,13-03-2016,3,13,2016,Billings,BIL,"Billings, MT",Montana,47,22,8.64
0.17,13-03-2016,3,13,2016,Butte,BTM,"Butte, MT",Montana,36,21,3.51
0,13-03-2016,3,13,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,40,24,13.42
0.23,13-03-2016,3,13,2016,Dillon,DLN,"Dillon, MT",Montana,39,21,8.35
0.11,13-03-2016,3,13,2016,Glasgow,GGW,"Glasgow, MT",Montana,47,23,7.57
0,13-03-2016,3,13,2016,Great Falls,GTF,"Great Falls, MT",Montana,43,21,12.64
0,13-03-2016,3,13,2016,Havre,HVR,"Havre, MT",Montana,44,23,9.27
0,13-03-2016,3,13,2016,Helena,HLN,"Helena, MT",Montana,42,21,4.2
0.63,13-03-2016,3,13,2016,Kalispell,GPI,"Kalispell, MT",Montana,39,18,3.68
0.01,13-03-2016,3,13,2016,Miles City,MLS,"Miles City, MT",Montana,48,20,5.91
0.38,13-03-2016,3,13,2016,Missoula,MSO,"Missoula, MT",Montana,42,23,3.1
0.01,13-03-2016,3,13,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,52,18,8.84
0.07,13-03-2016,3,13,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,53,16,6.8
0.05,13-03-2016,3,13,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,52,19,8.67
0.02,13-03-2016,3,13,2016,North Platte,LBF,"North Platte, NE",Nebraska,50,23,6.65
0.1,13-03-2016,3,13,2016,Omaha,OMA,"Omaha, NE",Nebraska,55,17,7.61
1.56,13-03-2016,3,13,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,48,25,6.74
0.03,13-03-2016,3,13,2016,Sidney,SNY,"Sidney, NE",Nebraska,46,26,11.34
0,13-03-2016,3,13,2016,Valentine,VTN,"Valentine, NE",Nebraska,49,22,7.65
0,13-03-2016,3,13,2016,Ely,ELY,"Ely, NV",Nevada,40,19,8.78
0.06,13-03-2016,3,13,2016,Eureka,P68,"Eureka, NV",Nevada,42,20,6.5
0,13-03-2016,3,13,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,61,21,4.67
0.13,13-03-2016,3,13,2016,Mercury,DRA,"Mercury, NV",Nevada,51,24,5.85
0.03,13-03-2016,3,13,2016,Reno,RNO,"Reno, NV",Nevada,46,19,9.38
0.41,13-03-2016,3,13,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,45,15,7.77
0.52,13-03-2016,3,13,2016,Concord,CON,"Concord, NH",New Hampshire,47,24,4.61
0.04,13-03-2016,3,13,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,54,20,5.72
0.03,13-03-2016,3,13,2016,Newark,EWR,"Newark, NJ",New Jersey,56,19,5.77
0,13-03-2016,3,13,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,50,22,4.2
0,13-03-2016,3,13,2016,Clayton,CAO,"Clayton, NM",New Mexico,51,21,9.1
0,13-03-2016,3,13,2016,Roswell,ROW,"Roswell, NM",New Mexico,56,25,6.61
0.21,13-03-2016,3,13,2016,Albany,ALB,"Albany, NY",New York,50,20,5.58
0.49,13-03-2016,3,13,2016,Binghamton,BGM,"Binghamton, NY",New York,49,22,5.57
0.84,13-03-2016,3,13,2016,Buffalo,BUF,"Buffalo, NY",New York,46,21,9.21
0.42,13-03-2016,3,13,2016,Glens Falls,GFL,"Glens Falls, NY",New York,46,18,3.95
0.03,13-03-2016,3,13,2016,Islip,ISP,"Islip, NY",New York,50,19,6.18
0.05,13-03-2016,3,13,2016,New York,LGA,"New York, NY",New York,56,20,5.54
0.34,13-03-2016,3,13,2016,Rochester,ROC,"Rochester, NY",New York,49,23,7.2
0.79,13-03-2016,3,13,2016,Syracuse,SYR,"Syracuse, NY",New York,46,20,4.77
0.59,13-03-2016,3,13,2016,Asheville,AVL,"Asheville, NC",North Carolina,59,17,5.48
0.01,13-03-2016,3,13,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,62,22,6.57
0.12,13-03-2016,3,13,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,64,19,6.35
0.07,13-03-2016,3,13,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,64,19,7.28
0.1,13-03-2016,3,13,2016,Hickory,HKY,"Hickory, NC",North Carolina,62,17,4.02
0.89,13-03-2016,3,13,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,65,21,7.48
0.01,13-03-2016,3,13,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,66,20,7.25
0,13-03-2016,3,13,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,45,15,5.91
0,13-03-2016,3,13,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,42,26,9
0.08,13-03-2016,3,13,2016,Fargo,FAR,"Fargo, ND",North Dakota,43,20,10.41
0.03,13-03-2016,3,13,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,40,15,9.64
0,13-03-2016,3,13,2016,Williston,ISN,"Williston, ND",North Dakota,42,25,6.1
1.39,13-03-2016,3,13,2016,Akron,CAK,"Akron, OH",Ohio,51,14,7.58
1.5,13-03-2016,3,13,2016,Cleveland,CLE,"Cleveland, OH",Ohio,51,14,7.3
1.73,13-03-2016,3,13,2016,Columbus,CMH,"Columbus, OH",Ohio,54,13,5.51
2,13-03-2016,3,13,2016,Dayton,DAY,"Dayton, OH",Ohio,55,15,7.84
1.25,13-03-2016,3,13,2016,Mansfield,MFD,"Mansfield, OH",Ohio,51,14,8.5
1.04,13-03-2016,3,13,2016,Toledo,TOL,"Toledo, OH",Ohio,51,16,6.98
1.09,13-03-2016,3,13,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,51,19,6.62
0.57,13-03-2016,3,13,2016,Gage,GAG,"Gage, OK",Oklahoma,56,10,6.05
0.85,13-03-2016,3,13,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,59,9,9.04
0.91,13-03-2016,3,13,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,56,10,7.88
1.69,13-03-2016,3,13,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,59,13,8.28
5.35,13-03-2016,3,13,2016,Astoria,AST,"Astoria, OR",Oregon,46,18,7.44
0.87,13-03-2016,3,13,2016,Burns,BNO,"Burns, OR",Oregon,39,17,6.68
2.02,13-03-2016,3,13,2016,Eugene,EUG,"Eugene, OR",Oregon,46,19,8.52
0.93,13-03-2016,3,13,2016,Medford,MFR,"Medford, OR",Oregon,48,26,2.48
0.57,13-03-2016,3,13,2016,Pendleton,PDT,"Pendleton, OR",Oregon,45,22,6.32
2.04,13-03-2016,3,13,2016,Portland,PDX,"Portland, OR",Oregon,47,15,8.88
0.31,13-03-2016,3,13,2016,Redmond,RDM,"Redmond, OR",Oregon,38,20,5.8
2.73,13-03-2016,3,13,2016,Salem,SLE,"Salem, OR",Oregon,47,18,9.38
0.06,13-03-2016,3,13,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,53,23,4.37
1.01,13-03-2016,3,13,2016,Erie,ERI,"Erie, PA",Pennsylvania,50,22,6.78
0.34,13-03-2016,3,13,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,55,20,3.5
0.07,13-03-2016,3,13,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,58,22,6.44
0.83,13-03-2016,3,13,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,54,24,5.71
0.53,13-03-2016,3,13,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,51,24,3.95
0.29,13-03-2016,3,13,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,53,21,2
1.27,13-03-2016,3,13,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,77,9,11.95
0.09,13-03-2016,3,13,2016,Providence,PVD,"Providence, RI",Rhode Island,50,24,5.01
0.21,13-03-2016,3,13,2016,Anderson,AND,"Anderson, SC",South Carolina,63,19,3.92
0,13-03-2016,3,13,2016,Charleston,CHS,"Charleston, SC",South Carolina,67,18,7.48
0.08,13-03-2016,3,13,2016,Columbia,CAE,"Columbia, SC",South Carolina,66,19,5.04
0.4,13-03-2016,3,13,2016,Greer,GSP,"Greer, SC",South Carolina,64,20,5.88
0.09,13-03-2016,3,13,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,47,16,7.77
0,13-03-2016,3,13,2016,Huron,HON,"Huron, SD",South Dakota,50,20,9.17
0.83,13-03-2016,3,13,2016,Pierre,PIR,"Pierre, SD",South Dakota,48,19,7.2
0,13-03-2016,3,13,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,46,24,11.42
0.05,13-03-2016,3,13,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,49,19,9.07
0.08,13-03-2016,3,13,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,60,23,2
0.79,13-03-2016,3,13,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,63,17,4.38
3.94,13-03-2016,3,13,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,61,17,5.22
0.4,13-03-2016,3,13,2016,Crossville,CSV,"Crossville, TN",Tennessee,62,20,5.72
1.13,13-03-2016,3,13,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,63,24,4.7
10.58,13-03-2016,3,13,2016,Memphis,MEM,"Memphis, TN",Tennessee,63,13,7.17
1.88,13-03-2016,3,13,2016,Nashville,BNA,"Nashville, TN",Tennessee,65,15,7.54
0.54,13-03-2016,3,13,2016,Oak Ridge,OQT,"Oak Ridge, TN",Tennessee,63,20,2.41
2.31,13-03-2016,3,13,2016,Abilene,ABI,"Abilene, TX",Texas,60,16,8.58
0.02,13-03-2016,3,13,2016,Amarillo,AMA,"Amarillo, TX",Texas,54,17,6.7
3.18,13-03-2016,3,13,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,68,11,10.04
3.17,13-03-2016,3,13,2016,Austin/City,ATT,"Austin/City, TX",Texas,68,12,5.22
4.1,13-03-2016,3,13,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,70,15,11.28
2.22,13-03-2016,3,13,2016,Brownsville,BRO,"Brownsville, TX",Texas,71,19,10.88
0.76,13-03-2016,3,13,2016,Childress,CDS,"Childress, TX",Texas,60,12,6.75
3.89,13-03-2016,3,13,2016,College Station,CLL,"College Station, TX",Texas,68,13,10.08
5.25,13-03-2016,3,13,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,71,16,11.85
0,13-03-2016,3,13,2016,Dalhart,DHT,"Dalhart, TX",Texas,50,17,7.35
2.42,13-03-2016,3,13,2016,Dallas,DAL,"Dallas, TX",Texas,64,11,10.07
2.09,13-03-2016,3,13,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,63,10,10.8
2.08,13-03-2016,3,13,2016,Del Rio,DRT,"Del Rio, TX",Texas,66,23,7.38
0.01,13-03-2016,3,13,2016,El Paso,ELP,"El Paso, TX",Texas,59,17,7.24
2.17,13-03-2016,3,13,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,63,10,9.7
3.14,13-03-2016,3,13,2016,Galveston,GLS,"Galveston, TX",Texas,68,15,10.55
3.4,13-03-2016,3,13,2016,Houston,HOU,"Houston, TX",Texas,70,14,9.3
0.2,13-03-2016,3,13,2016,Lubbock,LBB,"Lubbock, TX",Texas,58,12,9.37
0.34,13-03-2016,3,13,2016,Midland,MAF,"Midland, TX",Texas,61,12,8.47
3.33,13-03-2016,3,13,2016,San Angelo,SJT,"San Angelo, TX",Texas,61,16,8.67
2.99,13-03-2016,3,13,2016,San Antonio,SAT,"San Antonio, TX",Texas,67,12,8.88
2.94,13-03-2016,3,13,2016,Victoria,VCT,"Victoria, TX",Texas,69,18,10.7
4.58,13-03-2016,3,13,2016,Waco,ACT,"Waco, TX",Texas,64,15,9.37
0.79,13-03-2016,3,13,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,61,10,8.91
0.05,13-03-2016,3,13,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,49,23,5.08
0.15,13-03-2016,3,13,2016,Blacksburg,BCB,"Blacksburg, VA",VA,62,16,3.8
0.49,13-03-2016,3,13,2016,Burlington,BTV,"Burlington, VT",Vermont,43,20,7
0.77,13-03-2016,3,13,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,60,14,4.68
0.65,13-03-2016,3,13,2016,Norfolk,ORF,"Norfolk, VA",Virginia,62,18,7.45
0.1,13-03-2016,3,13,2016,Richmond,RIC,"Richmond, VA",Virginia,60,18,6.68
0.15,13-03-2016,3,13,2016,Roanoke,ROA,"Roanoke, VA",Virginia,62,16,3.8
0.02,13-03-2016,3,13,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,57,17,7.31
0.26,13-03-2016,3,13,2016,Washington,DCA,"Washington, VA",Virginia,60,17,7.05
1.89,13-03-2016,3,13,2016,Deer Park,DEW,"Deer Park, WA",Washington,39,14,5.68
0.79,13-03-2016,3,13,2016,Ephrata,EPH,"Ephrata, WA",Washington,41,19,5.34
3.09,13-03-2016,3,13,2016,Olympia,OLM,"Olympia, WA",Washington,43,17,6.42
5.65,13-03-2016,3,13,2016,Quillayute,UIL,"Quillayute, WA",Washington,45,15,5.45
2.59,13-03-2016,3,13,2016,Seattle,SEA,"Seattle, WA",Washington,47,16,9.4
1.04,13-03-2016,3,13,2016,Spokane,GEG,"Spokane, WA",Washington,40,16,9.85
0.93,13-03-2016,3,13,2016,Yakima,YKM,"Yakima, WA",Washington,43,24,5.61
0.18,13-03-2016,3,13,2016,Beckley,BKW,"Beckley, WV",West Virginia,59,20,5.65
0.53,13-03-2016,3,13,2016,Charleston,CRW,"Charleston, WV",West Virginia,58,19,1.94
0.66,13-03-2016,3,13,2016,Elkins,EKN,"Elkins, WV",West Virginia,52,25,2.05
0.48,13-03-2016,3,13,2016,Huntington,HTS,"Huntington, WV",West Virginia,59,13,3.5
0.27,13-03-2016,3,13,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,45,15,5.44
0.12,13-03-2016,3,13,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,50,20,6.74
0.44,13-03-2016,3,13,2016,Madison,MSN,"Madison, WI",Wisconsin,49,20,6.08
0.5,13-03-2016,3,13,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,49,15,7.05
0.33,13-03-2016,3,13,2016,Casper,CPR,"Casper, WY",Wyoming,42,23,10.92
0.31,13-03-2016,3,13,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,43,27,9.04
0.5,13-03-2016,3,13,2016,Lander,LND,"Lander, WY",Wyoming,41,23,2.71
0.19,13-03-2016,3,13,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,39,24,11.17
